experiment_name,scenario_name,strategy,slots_mean,average_weighted_aoi_mean,peak_weighted_aoi_mean,avg_aoi_0_mean,peak_aoi_0_mean,weight_0_mean,avg_aoi_1_mean,peak_aoi_1_mean,weight_1_mean,avg_aoi_2_mean,peak_aoi_2_mean,weight_2_mean,avg_aoi_3_mean,peak_aoi_3_mean,weight_3_mean,avg_aoi_4_mean,peak_aoi_4_mean,weight_4_mean,system_peak_aoi_mean,high_weight_threshold_mean,high_weight_avg_aoi_mean,avg_decision_time_ms_mean,total_runtime_s_mean,slots_std,average_weighted_aoi_std,peak_weighted_aoi_std,avg_aoi_0_std,peak_aoi_0_std,weight_0_std,avg_aoi_1_std,peak_aoi_1_std,weight_1_std,avg_aoi_2_std,peak_aoi_2_std,weight_2_std,avg_aoi_3_std,peak_aoi_3_std,weight_3_std,avg_aoi_4_std,peak_aoi_4_std,weight_4_std,system_peak_aoi_std,high_weight_threshold_std,high_weight_avg_aoi_std,avg_decision_time_ms_std,total_runtime_s_std
peak_aoi,baseline,greedy,5000.0,55.46536999999999,176.15,8.92372,29.9,1.0,6.4841,23.2,1.5,5.27504,19.6,2.0,3.9766400000000006,16.2,3.0,2.8670999999999998,13.4,5.0,29.9,2.0,4.039593333333333,0.0007168939400000001,0.02351082208333537,0.0,0.7709291135376849,23.65908916251848,0.1266801073570752,2.662705391138869,0.0,0.10618528146593569,2.749545416973504,0.0,0.0608584455930315,1.9078784028338913,0.0,0.05188716989776956,1.2489995996796794,0.0,0.05479169645119597,2.2,0.0,2.662705391138869,0.0,0.052435937210191234,9.437705545756321e-06,0.0001327808831080984
peak_aoi,baseline,periodic,5000.0,78.84563,209.55,8.84564,42.9,1.0,6.838299999999999,28.7,1.5,7.31246,38.6,2.0,6.42804,27.7,3.0,5.1667000000000005,27.7,5.0,45.4,2.0,6.3024000000000004,0.00012129493999999999,0.02057093841722235,0.0,1.0178661209117825,13.417246364288019,0.27305001446621474,5.957348403442592,0.0,0.15960870277024364,4.920365840057018,0.0,0.1450830948112151,7.927168473042566,0.0,0.19084753705510593,3.465544690232691,0.0,0.09137024679839696,3.6345563690772495,0.0,6.406246951218788,0.0,0.0911420722462101,3.3218564954555146e-06,0.0005495501016048285
peak_aoi,baseline,random,5000.0,96.05017000000001,351.05,5.722759999999999,36.4,1.0,6.09786,38.3,1.5,6.65424,46.1,2.0,7.57108,49.1,3.0,9.031780000000001,58.2,5.0,61.0,2.0,7.752366666666667,0.00134816062,0.027206846314948054,0.0,2.7347061820422316,44.72161110693577,0.20879852106755925,4.715930449020639,0.0,0.19397503035184702,5.1584881506115705,0.0,0.23104537736124484,10.530432089900206,0.0,0.3835149665919183,5.717516943569122,0.0,0.5605524235965805,10.186265262597475,0.0,9.528903399657276,0.0,0.2383483673579959,1.1448371190505663e-05,0.00027770364247577654
peak_aoi,baseline,round_robin,5000.0,71.0557,285.75,3.758,22.0,1.0,4.1898,26.0,1.5,4.7515,29.0,2.0,5.58,36.0,3.0,6.954000000000001,48.0,5.0,49.0,2.0,5.761833333333334,0.00012425476,0.022937331499997528,0.0,0.9407309657920239,39.772006486975236,0.05644466316668028,2.449489742783178,0.0,0.09804305176808817,3.0000000000000004,0.0,0.12217205081359676,3.0,0.0,0.1438820350147995,6.6332495807108,0.0,0.20860776591488633,9.273618495495704,0.0,8.88819441731559,0.0,0.06745260887797029,3.7906960794028296e-06,0.006871916236738015
peak_aoi,baseline,whittle,5000.0,52.24168999999999,164.65,5.70898,21.6,1.0,4.8871400000000005,18.2,1.5,4.61646,17.7,2.0,4.08316,15.8,3.0,3.54392,14.4,5.0,21.6,2.0,4.08118,0.00292155384,0.03621778611559421,0.0,0.6974000866790886,23.143087520899194,0.08950179663001188,2.497999199359359,0.0,0.0604325773072766,1.7776388834631178,0.0,0.061049884520775116,1.7349351572897478,0.0,0.05605046297757074,1.6000000000000003,0.0,0.05522225638273031,1.6852299546352716,0.0,2.497999199359359,0.0,0.0555173970731498,2.904217151093215e-05,0.0002899036100413312
peak_aoi,extreme_aging,greedy,5000.0,95.37435,333.25,15.025120000000001,53.6,1.0,11.00582,44.2,1.5,8.94062,37.5,2.0,6.86322,29.1,3.0,5.07392,26.1,5.0,54.1,2.0,6.959253333333334,0.00070396678,0.0230173614108935,0.0,1.667836158170223,39.31109894164751,0.21218382973261693,3.3823069050575536,0.0,0.22897930823548265,5.635601121442148,0.0,0.18407647215220013,3.64005494464026,0.0,0.21860725422547142,3.78021163428716,0.0,0.09314892162553474,2.4269322199023193,0.0,3.8845849199110067,0.0,0.14284064407583705,9.518593749688018e-06,0.0001194923698606521
peak_aoi,extreme_aging,periodic,5000.0,131.38203,400.65,14.78586,88.4,1.0,10.36114,62.0,1.5,12.30368,66.5,2.0,10.9574,68.8,3.0,8.71498,53.5,5.0,93.4,2.0,10.658686666666666,0.00012037155999999999,0.0199911272036843,0.0,3.1498896911003036,52.79727739192618,0.7694211853075009,14.001428498549709,0.0,0.7141400033606853,16.01873902652765,0.0,0.714992454225917,8.95823643358446,0.0,0.4096150192558863,9.064215354899728,0.0,0.31845770142987584,11.918473056562236,0.0,11.173182178770737,0.0,0.3046918516942794,2.384579338667518e-06,0.00012835118036025347
peak_aoi,extreme_aging,random,5000.0,169.51067,615.45,8.25552,57.1,1.0,9.686580000000001,68.1,1.5,11.161660000000001,68.4,2.0,13.81502,80.9,3.0,16.59138,98.9,5.0,106.3,2.0,13.856020000000001,0.00134064296,0.02663315929239616,0.0,7.815753192501672,128.07955535525568,0.5279924408549801,13.910068296022128,0.0,0.3809799937004572,9.720596689504198,0.0,0.8112873919888071,8.13879597975032,0.0,0.8906662649949195,11.475626344561764,0.0,1.6115196317761689,28.161853632174143,0.0,23.448027635602962,0.0,0.560704506095283,7.586808110819686e-06,0.00015402078045036855
peak_aoi,extreme_aging,round_robin,5000.0,141.31685,550.75,6.1708,40.0,1.0,7.5209,48.5,1.5,9.0031,59.0,2.0,11.9185,77.0,3.0,14.020599999999998,83.0,5.0,85.5,2.0,11.647400000000001,0.00012261398,0.020447737886570394,0.0,4.9167067232549,52.39811542412571,0.22529172199617084,5.916079783099616,0.0,0.39287587098217197,8.674675786448736,0.0,0.3947884116840312,11.135528725660043,0.0,0.8873842966832349,12.688577540449524,0.0,0.8740529961049275,9.797958971132712,0.0,7.5663729752107765,0.0,0.42789916257610716,1.3974423564498085e-06,0.00021571820032580935
peak_aoi,extreme_aging,whittle,5000.0,88.93691,308.8,9.40968,41.0,1.0,8.22462,35.9,1.5,7.6402600000000005,34.3,2.0,6.9299599999999995,28.8,3.0,6.22398,26.7,5.0,41.2,2.0,6.931399999999999,0.00290107238,0.03572148770326748,0.0,2.0250882387935563,30.31517771678075,0.29898827000402567,4.732863826479693,0.0,0.15148432130091882,3.207802986469085,0.0,0.166703714415726,5.762811813689564,0.0,0.1804387718867538,3.458323293158116,0.0,0.14724603763768976,1.7349351572897471,0.0,4.64327470649756,0.0,0.15903242995621306,9.613047839036463e-06,0.00011113630943055682
peak_aoi,poor_links,greedy,5000.0,73.97757,256.95,11.67982,42.1,1.0,8.59498,35.3,1.5,6.98586,29.2,2.0,5.28782,24.7,3.0,3.91402,19.1,5.0,42.1,2.0,5.395899999999999,0.00071938392,0.023706629080697893,0.0,1.0683115061160793,31.144381515772633,0.12662216077764565,3.047950130825634,0.0,0.14626319974621094,5.139066063011839,0.0,0.1349040266263392,3.815756805667782,0.0,0.10955168460594303,2.758622844826745,0.0,0.06497509984601776,2.586503431275512,0.0,3.047950130825634,0.0,0.08821871935391302,2.0496876886628388e-05,0.0008517689348994239
peak_aoi,poor_links,periodic,5000.0,100.36557,302.35,11.02574,61.1,1.0,8.049339999999999,44.1,1.5,9.21852,57.2,2.0,8.32166,45.6,3.0,6.77276,39.5,5.0,65.0,2.0,8.104313333333334,0.0001213394,0.02040856716921553,0.0,1.5830307622090003,32.234337281848994,0.44553327193375797,8.324061508662703,0.0,0.20722148633768678,6.28410693734599,0.0,0.22341436301187084,8.182909018191513,0.0,0.3278130326878415,11.740528097151337,0.0,0.2324624150266015,6.037383539249432,0.0,7.912016177940994,0.0,0.13231050029717564,3.917834917400172e-06,0.0003419136304521185
peak_aoi,poor_links,random,5000.0,128.72423999999998,502.3,6.469200000000001,41.4,1.0,7.552,49.3,1.5,8.69906,60.9,2.0,10.07034,62.7,3.0,12.66358,84.5,5.0,88.2,2.0,10.47766,0.00136781024,0.027535812486894427,0.0,5.445314141204343,87.42573991680025,0.41424932588961455,6.681317235396026,0.0,0.29948167222719985,6.435060217278467,0.0,0.5276503315643792,18.785366645343924,0.0,0.5069602276313203,11.11800341788039,0.0,0.9675154880414061,20.538987316808,0.0,19.3225257148231,0.0,0.40376284507946836,3.3268866605617935e-05,0.0007817534502074517
peak_aoi,poor_links,round_robin,5000.0,105.21300000000001,426.5,4.5098,26.5,1.0,5.561,34.5,1.5,6.6803,45.5,2.0,8.2637,51.0,3.0,10.842,70.0,5.0,70.5,2.0,8.595333333333333,0.00012330216,0.020574271795339882,0.0,3.745124144804816,78.69402772764906,0.06956982104332289,3.905124837953327,0.0,0.16276744146173727,5.678908345800274,0.0,0.19178605267328522,6.5,0.0,0.42070632274782815,7.681145747868607,0.0,0.6239027167756207,15.000000000000004,0.0,14.221462653327892,0.0,0.28464938276959356,1.8753807267858952e-06,0.00017228667668518755
peak_aoi,poor_links,whittle,5000.0,68.70106,235.65,7.29568,31.9,1.0,6.284879999999999,25.7,1.5,5.9467799999999995,25.5,2.0,5.3595,22.6,3.0,4.8012,20.8,5.0,32.2,2.0,5.36916,0.00290301036,0.036033601104281845,0.0,1.157486990164471,23.28416844123921,0.15533159884582393,5.262128846769148,0.0,0.10192527458878865,2.4515301344262537,0.0,0.09811729511151444,3.8794329482541654,0.0,0.09792165235533988,3.7469987990390385,0.0,0.08402271121548036,1.4696938456699067,0.0,5.2306787322488075,0.0,0.08869109037051646,1.5838399721133447e-05,0.00022768959220885405
