experiment_name,scenario_name,run_id,strategy,slots,average_weighted_aoi,peak_weighted_aoi,avg_aoi_0,peak_aoi_0,weight_0,avg_aoi_1,peak_aoi_1,weight_1,avg_aoi_2,peak_aoi_2,weight_2,avg_aoi_3,peak_aoi_3,weight_3,avg_aoi_4,peak_aoi_4,weight_4,system_peak_aoi,high_weight_threshold,high_weight_avg_aoi,avg_decision_time_ms,total_runtime_s,avg_aoi_5,peak_aoi_5,weight_5,avg_aoi_6,peak_aoi_6,weight_6,avg_aoi_7,peak_aoi_7,weight_7,avg_aoi_8,peak_aoi_8,weight_8,avg_aoi_9,peak_aoi_9,weight_9,avg_aoi_10,peak_aoi_10,weight_10,avg_aoi_11,peak_aoi_11,weight_11,avg_aoi_12,peak_aoi_12,weight_12,avg_aoi_13,peak_aoi_13,weight_13,avg_aoi_14,peak_aoi_14,weight_14,avg_aoi_15,peak_aoi_15,weight_15,avg_aoi_16,peak_aoi_16,weight_16,avg_aoi_17,peak_aoi_17,weight_17,avg_aoi_18,peak_aoi_18,weight_18,avg_aoi_19,peak_aoi_19,weight_19,avg_aoi_20,peak_aoi_20,weight_20,avg_aoi_21,peak_aoi_21,weight_21,avg_aoi_22,peak_aoi_22,weight_22,avg_aoi_23,peak_aoi_23,weight_23,avg_aoi_24,peak_aoi_24,weight_24,avg_aoi_25,peak_aoi_25,weight_25,avg_aoi_26,peak_aoi_26,weight_26,avg_aoi_27,peak_aoi_27,weight_27,avg_aoi_28,peak_aoi_28,weight_28,avg_aoi_29,peak_aoi_29,weight_29,avg_aoi_30,peak_aoi_30,weight_30,avg_aoi_31,peak_aoi_31,weight_31,avg_aoi_32,peak_aoi_32,weight_32,avg_aoi_33,peak_aoi_33,weight_33,avg_aoi_34,peak_aoi_34,weight_34,avg_aoi_35,peak_aoi_35,weight_35,avg_aoi_36,peak_aoi_36,weight_36,avg_aoi_37,peak_aoi_37,weight_37,avg_aoi_38,peak_aoi_38,weight_38,avg_aoi_39,peak_aoi_39,weight_39,avg_aoi_40,peak_aoi_40,weight_40,avg_aoi_41,peak_aoi_41,weight_41,avg_aoi_42,peak_aoi_42,weight_42,avg_aoi_43,peak_aoi_43,weight_43,avg_aoi_44,peak_aoi_44,weight_44,avg_aoi_45,peak_aoi_45,weight_45,avg_aoi_46,peak_aoi_46,weight_46,avg_aoi_47,peak_aoi_47,weight_47,avg_aoi_48,peak_aoi_48,weight_48,avg_aoi_49,peak_aoi_49,weight_49
scalability,N_10,0,round_robin,2000,327.475,720.5555555555555,6.3,30.0,1.0,7.096,40.0,1.4444444444444444,7.443,40.0,1.8888888888888888,9.941,60.0,2.333333333333333,9.44,40.0,2.7777777777777777,80.0,3.0,11.843,0.000123174,0.011739526991732419,10.34,80.0,3.2222222222222223,10.441,50.0,3.6666666666666665,11.793,50.0,4.111111111111111,13.141,60.0,4.555555555555555,13.5,80.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,0,periodic,2000,450.36927777777777,757.0,19.5,90.0,1.0,23.541,120.0,1.4444444444444444,15.657,59.0,1.8888888888888888,16.124,59.0,2.333333333333333,15.0025,60.0,2.7777777777777777,120.0,3.0,14.109400000000003,0.0001254685,0.011677006026729941,15.765,61.0,3.2222222222222223,13.588,31.0,3.6666666666666665,14.0555,61.0,4.111111111111111,13.73,57.0,4.555555555555555,13.4085,33.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,0,greedy,2000,255.36611111111108,560.3333333333334,22.4845,66.0,1.0,15.836,50.0,1.4444444444444444,12.566,40.0,1.8888888888888888,10.6435,32.0,2.333333333333333,9.064,26.0,2.7777777777777777,66.0,3.0,6.7414000000000005,0.001091617,0.013510429998859763,8.0145,22.0,3.2222222222222223,7.083,22.0,3.6666666666666665,6.623,22.0,4.111111111111111,6.068,22.0,4.555555555555555,5.9185,19.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,0,random,2000,449.9048888888889,1003.2222222222222,10.949,54.0,1.0,12.367,63.0,1.4444444444444444,11.6355,59.0,1.8888888888888888,13.14,69.0,2.333333333333333,16.51,100.0,2.7777777777777777,100.0,3.0,15.5749,0.001399498,0.014239342999644578,14.8295,73.0,3.2222222222222223,16.0725,91.0,3.6666666666666665,14.014,74.0,4.111111111111111,14.69,67.0,4.555555555555555,18.2685,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,1,whittle,2000,233.7125,460.55555555555554,15.2875,61.0,1.0,10.7355,45.0,1.4444444444444444,8.8835,31.0,1.8888888888888888,7.7885,32.0,2.333333333333333,7.3555,28.0,2.7777777777777777,61.0,3.0,7.1812,0.005017382,0.02244355296716094,7.246,22.0,3.2222222222222223,7.188,20.0,3.6666666666666665,7.145,18.0,4.111111111111111,7.155,20.0,4.555555555555555,7.172,20.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,1,round_robin,2000,349.5205555555556,778.3333333333333,6.1,20.0,1.0,7.146,30.0,1.4444444444444444,7.593,40.0,1.8888888888888888,9.141,40.0,2.333333333333333,9.44,50.0,2.7777777777777777,90.0,3.0,12.873,0.000124697,0.011747999000363052,10.19,50.0,3.2222222222222223,10.891,40.0,3.6666666666666665,13.033,60.0,4.111111111111111,14.396,80.0,4.555555555555555,15.855,90.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,1,periodic,2000,449.8538888888889,674.4444444444445,19.05,60.0,1.0,25.176,150.0,1.4444444444444444,15.144,59.0,1.8888888888888888,16.169,60.0,2.333333333333333,15.5265,61.0,2.7777777777777777,150.0,3.0,14.0103,0.0001291215,0.011714492924511433,16.036,60.0,3.2222222222222223,13.959,57.0,3.6666666666666665,13.9335,32.0,4.111111111111111,12.9945,32.0,4.555555555555555,13.1285,32.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,1,greedy,2000,253.04005555555557,517.1111111111111,21.6445,56.0,1.0,15.812,45.0,1.4444444444444444,12.8885,37.0,1.8888888888888888,10.543,27.0,2.333333333333333,8.8505,23.0,2.7777777777777777,56.0,3.0,6.6732,0.0010954114999999999,0.013857843005098403,7.917,24.0,3.2222222222222223,6.999,19.0,3.6666666666666665,6.4165,18.0,4.111111111111111,6.061,18.0,4.555555555555555,5.9725,17.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,1,random,2000,489.12316666666663,1312.7777777777778,12.437,82.0,1.0,10.203,59.0,1.4444444444444444,12.113,65.0,1.8888888888888888,13.108,95.0,2.333333333333333,12.795,53.0,2.7777777777777777,155.0,3.0,17.4357,0.0013757090000000001,0.014236779999919236,12.5435,67.0,3.2222222222222223,13.8045,66.0,3.6666666666666665,14.4635,61.0,4.111111111111111,21.1255,98.0,4.555555555555555,25.2415,155.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,2,whittle,2000,237.10577777777777,445.1111111111111,17.8015,73.0,1.0,10.973,41.0,1.4444444444444444,9.002,33.0,1.8888888888888888,7.806,24.0,2.333333333333333,7.3605,25.0,2.7777777777777777,73.0,3.0,7.194600000000001,0.005023375,0.02242873003706336,7.2405,20.0,3.2222222222222223,7.2225,22.0,3.6666666666666665,7.182,20.0,4.111111111111111,7.1735,20.0,4.555555555555555,7.1545,19.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,2,round_robin,2000,318.28777777777776,678.3333333333333,6.4,30.0,1.0,7.391,30.0,1.4444444444444444,7.358,30.0,1.8888888888888888,9.541,60.0,2.333333333333333,8.815,40.0,2.7777777777777777,60.0,3.0,11.557,0.0001273705,0.011818374041467905,10.14,50.0,3.2222222222222223,11.691,60.0,3.6666666666666665,10.683,50.0,4.111111111111111,11.811,50.0,4.555555555555555,13.46,60.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,2,periodic,2000,449.24561111111115,695.7777777777777,18.15,60.0,1.0,19.491,90.0,1.4444444444444444,16.1085,59.0,1.8888888888888888,16.6645,61.0,2.333333333333333,14.5425,58.0,2.7777777777777777,90.0,3.0,14.331599999999998,0.000123394,0.01147167303133756,15.4635,59.0,3.2222222222222223,14.0895,57.0,3.6666666666666665,14.434,57.0,4.111111111111111,13.383,57.0,4.555555555555555,14.288,57.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,2,greedy,2000,247.31755555555557,482.66666666666663,20.955,62.0,1.0,15.8025,48.0,1.4444444444444444,12.2025,36.0,1.8888888888888888,10.2175,29.0,2.333333333333333,8.738,26.0,2.7777777777777777,62.0,3.0,6.5541,0.0010857570000000001,0.013463146053254604,7.8895,24.0,3.2222222222222223,6.897,24.0,3.6666666666666665,6.3135,20.0,4.111111111111111,5.9495,19.0,4.555555555555555,5.721,17.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,2,random,2000,485.46127777777775,1104.4444444444443,10.6725,63.0,1.0,12.0655,56.0,1.4444444444444444,11.523,65.0,1.8888888888888888,13.02,57.0,2.333333333333333,11.4495,61.0,2.7777777777777777,134.0,3.0,17.7034,0.0013909545,0.014210514025762677,14.8015,67.0,3.2222222222222223,13.1945,71.0,3.6666666666666665,17.2905,100.0,4.111111111111111,22.271,134.0,4.555555555555555,20.9595,105.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,3,whittle,2000,241.41933333333333,581.3333333333333,17.9875,104.0,1.0,10.6555,37.0,1.4444444444444444,9.055,36.0,1.8888888888888888,7.955,27.0,2.333333333333333,7.5345,26.0,2.7777777777777777,104.0,3.0,7.370099999999999,0.0049824505,0.022330438951030374,7.416,20.0,3.2222222222222223,7.395,21.0,3.6666666666666665,7.321,19.0,4.111111111111111,7.324,22.0,4.555555555555555,7.3945,22.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,3,round_robin,2000,340.8383333333333,703.8888888888889,6.25,30.0,1.0,7.196,40.0,1.4444444444444444,7.843,40.0,1.8888888888888888,8.641,50.0,2.333333333333333,8.94,50.0,2.7777777777777777,70.0,3.0,12.523000000000001,0.000126723,0.011668629013001919,8.84,30.0,3.2222222222222223,12.391,60.0,3.6666666666666665,11.438,50.0,4.111111111111111,14.146,70.0,4.555555555555555,15.8,70.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,3,periodic,2000,461.3273333333333,963.5555555555555,19.95,90.0,1.0,20.226,90.0,1.4444444444444444,16.1585,89.0,1.8888888888888888,20.702,149.0,2.333333333333333,14.485,59.0,2.7777777777777777,149.0,3.0,14.2981,0.00012349949999999999,0.011570179020054638,14.882,61.0,3.2222222222222223,14.4205,58.0,3.6666666666666665,14.1025,62.0,4.111111111111111,13.7995,56.0,4.555555555555555,14.286,61.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,3,greedy,2000,253.16588888888887,598.0,21.145,66.0,1.0,15.46,42.0,1.4444444444444444,12.732,36.0,1.8888888888888888,10.803,35.0,2.333333333333333,9.23,31.0,2.7777777777777777,66.0,3.0,6.6701999999999995,0.0010912225000000002,0.0136294070398435,7.895,27.0,3.2222222222222223,7.0975,25.0,3.6666666666666665,6.5415,20.0,4.111111111111111,5.9555,18.0,4.555555555555555,5.8615,19.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,3,random,2000,463.0168333333333,1063.2222222222222,11.7275,60.0,1.0,12.7555,70.0,1.4444444444444444,11.4235,58.0,1.8888888888888888,10.1945,45.0,2.333333333333333,15.9735,90.0,2.7777777777777777,99.0,3.0,16.3914,0.0013746455,0.014214119059033692,13.4335,68.0,3.2222222222222223,14.092,75.0,3.6666666666666665,18.377,84.0,4.111111111111111,17.212,74.0,4.555555555555555,18.8425,99.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,4,whittle,2000,240.1783333333333,526.0,15.8505,59.0,1.0,11.205,61.0,1.4444444444444444,9.314,37.0,1.8888888888888888,8.397,33.0,2.333333333333333,7.5555,31.0,2.7777777777777777,61.0,3.0,7.3026,0.005053739,0.022512405063025653,7.3965,22.0,3.2222222222222223,7.2965,20.0,3.6666666666666665,7.298,24.0,4.111111111111111,7.269,19.0,4.555555555555555,7.253,20.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability,N_10,4,round_robin,2000,333.75888888888886,759.4444444444445,6.55,30.0,1.0,7.141,30.0,1.4444444444444444,7.243,30.0,1.8888888888888888,7.691,40.0,2.333333333333333,9.14,60.0,2.7777777777777777,100.0,3.0,12.357,0.0001236065,0.011757700005546212,10.465,50.0,3.2222222222222223,10.311,50.0,3.6666666666666665,11.508,50.0,4.111111111111111,14.546,100.0,4.555555555555555,14.955,70.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
